RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
85,5860,7085.66,2152.74,-119.645,1410.400143323298,1410.4
85,5860,7085.99,2150.77,-119.834,1410.500143320043,1410.5
85,5860,7088.66,2134.51,-113.221,1410.600143294753,1410.6
85,5860,7088.97,2132.55,-111.658,1410.700143291898,1410.7
85,5860,7089.29,2130.59,-110.053,1410.800143289083,1410.8
85,5860,7089.6,2128.64,-109.094,1410.900143286317,1410.9
85,5860,7090.23,2124.72,-107.268,1411.100143280931,1411.1
85,5860,7090.55,2122.77,-107.212,1411.200143278304,1411.2
85,5860,7090.87,2120.81,-107.157,1411.300143275726,1411.3
85,5860,7091.18,2118.85,-108.037,1411.400143273198,1411.4
85,5860,7091.5,2116.89,-107.979,1411.500143270719,1411.5
85,5860,7091.81,2114.94,-127.281,1411.600143268294,1411.6
85,5860,7092.13,2112.98,-110.686,1411.700143265916,1411.7
85,5860,7092.44,2111.03,-110.622,1411.800143263588,1411.8
85,5860,7092.76,2109.07,-109.439,1411.900143261311,1411.9
85,5860,7093.07,2107.12,-126.94,1412.000143259085,1412.0
85,5860,7098.43,2073.85,-117.516,1413.700143229478,1413.7
85,5860,7098.75,2071.9,-116.26,1413.800143228246,1413.8
85,5860,7099.06,2069.94,-115.049,1413.900143227074,1413.9
