RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
55,2500,5760.17,1265.76,-86.6221,299.400142861374,299.4
55,5200,6500.2,957.129,-88.0216,299.454450391973,299.4
55,2500,5762.09,1265.77,-86.5904,299.60014285716,299.6
55,2500,5764.01,1265.78,-86.5586,299.800142852956,299.8
55,2500,5786.99,1261.13,-85.9814,300.500142791971,300.5
55,5200,6500.53,957.102,-88.0273,300.5544894568,300.5
55,2500,5789.77,1261.21,-86.1284,300.800142786377,300.8
55,5200,6500.99,957.064,-88.0353,300.854424471816,300.8
55,2500,5790.69,1261.23,-86.1192,300.900142784524,300.9
100,1438,5227.21,2980.72,-125.428,300.954216418074,300.9
55,2500,5791.62,1261.25,-86.11,301.000142782662,301.0
100,1438,5227.89,2980.7,-125.422,301.054397970118,301.0
55,2500,5792.55,1261.28,-86.1009,301.100142780821,301.1
100,1438,5228.58,2980.68,-125.441,301.154203422569,301.1
55,2500,5793.48,1261.3,-86.0918,301.200142778979,301.2
100,1438,5229.29,2980.65,-125.548,301.254422932623,301.2
55,2500,5794.41,1261.33,-86.0827,301.300142777133,301.3
100,1438,5230.02,2980.63,-125.717,301.354203427269,301.3
55,2500,5795.34,1261.35,-86.0736,301.400142775295,301.4
100,1438,5230.75,2980.61,-125.934,301.454229429677,301.4
100,3772,4718.04,3012.89,-121.845,301.500139814873,301.5
55,2500,5796.27,1261.38,-86.0646,301.500142773464,301.5
100,1438,5231.51,2980.59,-125.453,301.554203432155,301.5
55,2500,5797.2,1261.4,-86.0556,301.60014277164,301.6
100,1438,5232.28,2980.56,-125.554,301.654203434677,301.6
100,3772,4717.86,3010.69,-115.975,301.65467327042,301.6
55,2500,5798.14,1261.43,-86.0466,301.700142769818,301.7
100,3772,4717.69,3008.48,-113.058,301.70014727075,301.7
100,1438,5233.07,2980.54,-125.659,301.754203437269,301.7
55,2500,5799.06,1261.45,-86.0378,301.800142768013,301.8
100,1438,5233.89,2980.52,-125.768,301.854203439929,301.8
100,3772,4717.51,3006.27,-111.317,301.854682054762,301.8
55,2500,5799.99,1261.47,-86.029,301.900142766216,301.9
100,1438,5234.71,2980.49,-125.88,301.954216442635,301.9
100,3772,4717.33,3004.06,-129.154,301.95470805612,301.9
55,2500,5800.92,1261.5,-86.0202,302.00014276442,302.0
100,1438,5235.56,2980.47,-125.996,302.054423982546,302.0
55,2500,5801.85,1261.52,-86.0114,302.10014276262,302.1
100,1438,5236.42,2980.44,-126.114,302.154229448227,302.1
55,2500,5802.77,1261.55,-86.0027,302.20014276084,302.2
100,1438,5237.3,2980.41,-126.237,302.254397986739,302.2
55,2500,5803.7,1261.57,-85.994,302.30014275906,302.3
100,1438,5238.2,2980.39,-126.364,302.354216454049,302.3
55,2500,5804.63,1261.6,-85.9853,302.400142757279,302.4
100,1438,5239.12,2980.36,-126.495,302.454203457065,302.4
55,2500,5805.56,1261.62,-85.9768,302.500142755517,302.5
100,1438,5240.06,2980.33,-126.623,302.554423994263,302.5
55,2500,5806.48,1261.64,-85.9679,302.600142753763,302.6
100,1438,5241.02,2980.3,-126.754,302.654203463302,302.6
55,2500,5807.42,1261.67,-85.957,302.700142752002,302.7
100,1438,5242.0,2980.27,-126.889,302.754242466506,302.7
55,2500,5808.34,1261.69,-85.9462,302.800142750256,302.8
100,1438,5243.0,2980.24,-127.028,302.854411003287,302.8
55,2500,5809.27,1261.72,-85.9353,302.90014274851,302.9
100,1438,5244.01,2980.21,-127.171,302.954242473072,302.9
55,2500,5810.2,1261.74,-85.9245,303.000142746765,303.0
100,2650,4984.54,2562.73,-118.731,303.000144537249,303.0
100,1438,5245.03,2980.18,-127.318,303.05421647642,303.0
55,2500,5811.13,1261.77,-85.9138,303.100142745038,303.1
100,1438,5246.07,2980.15,-127.47,303.154216479833,303.1
100,5188,4984.51,2576.94,-118.394,303.15441412553,303.1
55,2500,5812.06,1261.79,-85.903,303.200142743304,303.2
100,1438,5247.12,2980.12,-127.625,303.254411017509,303.2
55,2500,5822.26,1261.84,-85.7853,303.300142724152,303.3
100,1438,5248.17,2980.09,-127.783,303.354242486725,303.3
55,2500,5823.09,1261.83,-85.7757,303.400142722579,303.4
100,1438,5249.22,2980.05,-127.943,303.454203490169,303.4
55,2500,5823.92,1261.81,-85.766,303.50014272101,303.5
100,1438,5250.27,2980.02,-128.105,303.554229493605,303.5
55,2500,5824.75,1261.8,-85.7532,303.60014271945,303.6
100,1438,5251.32,2979.99,-128.269,303.654229497051,303.6
55,2500,5825.58,1261.79,-85.7442,303.700142717894,303.7
100,1438,5252.37,2979.96,-128.437,303.754216500507,303.7
55,2500,5826.41,1261.77,-85.7352,303.800142716331,303.8
100,1438,5253.42,2979.93,-128.607,303.854242503962,303.8
55,2500,5827.24,1261.76,-85.7263,303.900142714781,303.9
100,1438,5254.48,2979.9,-128.781,303.954229507427,303.9
55,2500,5828.07,1261.75,-85.7173,304.000142713237,304.0
100,1438,5255.53,2979.86,-128.956,304.054242510892,304.0
55,2500,5828.9,1261.73,-85.7084,304.100142711694,304.1
100,1438,5256.59,2979.83,-129.134,304.154216514344,304.1
55,2500,5829.74,1261.72,-85.6996,304.200142710152,304.2
100,1438,5257.64,2979.8,-129.315,304.254229517803,304.2
55,2500,5830.57,1261.71,-85.6907,304.300142708622,304.3
100,1438,5258.69,2979.77,-129.498,304.354216521246,304.3
55,2500,5831.4,1261.69,-85.682,304.400142707102,304.4
100,1438,5259.74,2979.74,-129.684,304.454216524707,304.4
55,2500,5832.23,1261.68,-85.6732,304.500142705578,304.5
100,1438,5260.8,2979.71,-129.874,304.554242528174,304.5
55,2500,5833.06,1261.67,-85.6645,304.600142704064,304.6
55,2500,5833.89,1261.65,-85.6559,304.700142702555,304.7
55,2500,5834.72,1261.64,-85.6472,304.800142701044,304.8
55,2500,5844.98,1261.48,-85.5438,304.90014268292,304.9
55,2500,5845.84,1261.46,-85.5354,305.000142681436,305.0
55,2500,5846.7,1261.45,-85.527,305.100142679953,305.1
55,2500,5847.56,1261.44,-85.5187,305.200142678479,305.2
55,2500,5848.42,1261.42,-85.5104,305.300142677015,305.3
105,4858,5995.2,3007.36,-68.4708,305.354234119506,305.3
75,3874,4966.24,1879.77,-126.515,305.355180425216,305.3
55,2500,5849.28,1261.41,-85.5018,305.400142675559,305.4
105,4858,5994.35,3009.58,-68.5172,305.454247121188,305.4
75,3874,4968.81,1879.71,-129.296,305.455066670499,305.4
55,2500,5850.13,1261.39,-85.492,305.50014267411,305.5
105,4858,5993.5,3011.8,-68.599,305.554247123253,305.5
55,2500,5850.99,1261.38,-85.4822,305.600142672666,305.6
105,4858,5992.65,3014.02,-68.7049,305.654234125686,305.6
100,3850,4984.28,2565.95,-118.817,305.65459978976,305.6
55,2500,5851.86,1261.37,-85.4724,305.700142671218,305.7
105,4858,5991.8,3016.24,-68.8349,305.754208128469,305.7
55,2500,5852.71,1261.35,-85.4628,305.800142669785,305.8
105,4858,5990.96,3018.45,-68.9843,305.85420813158,305.8
