RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
85,1036,6909.92,2346.25,-85.8034,1208.300149641757,1208.3
80,4948,5908.57,1814.76,-112.096,1213.600139904911,1213.6
80,4948,5908.05,1815.6,-112.068,1213.700139903194,1213.7
80,4948,5907.52,1816.46,-112.04,1213.800139901458,1213.8
80,4948,5906.99,1817.34,-112.012,1213.900139899707,1213.9
80,4948,5906.44,1818.22,-111.983,1214.000139897945,1214.0
80,4948,5905.89,1819.12,-111.955,1214.100139896169,1214.1
80,4948,5905.33,1820.04,-111.926,1214.200139894381,1214.2
80,4948,5904.77,1820.95,-111.898,1214.300139892603,1214.3
80,4948,5904.21,1821.86,-111.87,1214.400139890847,1214.4
80,4948,5903.65,1822.77,-111.841,1214.500139889111,1214.5
80,4948,5903.09,1823.68,-111.81,1214.600139887379,1214.6
80,4948,5902.54,1824.59,-111.78,1214.700139885672,1214.7
80,4948,5901.98,1825.49,-111.75,1214.800139883978,1214.8
80,4948,5901.42,1826.41,-111.719,1214.900139882289,1214.9
80,4948,5900.86,1827.32,-111.69,1215.000139880622,1215.0
80,4948,5900.3,1828.23,-111.659,1215.100139878966,1215.1
80,4948,5899.74,1829.14,-129.724,1215.200139877316,1215.2
