RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
80,3262,6054.39,1961.61,-115.934,935.354305020627,935.3
80,3262,6053.45,1961.34,-116.05,935.454331018955,935.4
80,3262,6052.55,1961.08,-98.1893,935.554305017378,935.5
80,3262,6051.69,1960.84,-98.1175,935.654331015893,935.6
80,3262,6050.87,1960.6,-98.0502,935.754318014498,935.7
80,3262,6050.09,1960.38,-97.8702,935.854318013189,935.8
80,3262,6049.34,1960.16,-97.3461,935.954331011963,935.9
80,3262,6048.63,1959.96,-96.827,936.054305010818,936.0
80,3262,6047.96,1959.77,-96.3206,936.154331009751,936.1
80,3262,6047.33,1959.59,-95.8385,936.254331008759,936.2
80,3262,6046.73,1959.42,-95.3735,936.35431800784,936.3
80,3262,6046.17,1959.26,-94.9269,936.454331006992,936.4
80,3262,6045.65,1959.11,-94.5004,936.554305006212,936.5
80,3262,6045.11,1958.95,-94.0448,936.654305005411,936.6
80,3262,6044.54,1958.79,-93.558,936.754292004589,936.7
80,3262,6043.96,1958.62,-93.0377,936.854305003749,936.8
80,3262,6043.35,1958.45,-92.4811,936.954331002892,936.9
80,3262,6042.72,1958.27,-91.8807,937.05433100202,937.0
80,3262,6039.55,1951.12,-73.0519,937.154305010509,937.1
80,3262,6039.82,1950.67,-73.2578,937.254318011913,937.2
80,3262,6040.09,1950.21,-73.4258,937.354331013364,937.3
80,3262,6040.37,1949.73,-73.4668,937.45429201485,937.4
80,3262,6040.66,1949.25,-73.3825,937.554292016385,937.5
80,3262,6040.95,1948.75,-73.3136,937.654318017953,937.6
80,3262,6041.25,1948.24,-73.3353,937.754318019571,937.7
80,3262,6041.56,1947.72,-73.3877,937.854331021224,937.8
80,3262,6041.88,1947.18,-73.4412,937.954305022923,937.9
80,3262,6042.2,1946.64,-73.4959,938.054292024672,938.0
80,3262,6042.53,1946.08,-73.5513,938.154292026454,938.1
80,3262,6042.86,1945.52,-73.6075,938.254331028271,938.2
80,3262,6043.2,1944.94,-73.6648,938.354318030135,938.3
80,3262,6043.55,1944.35,-73.7232,938.454331032049,938.4
80,3262,6043.91,1943.74,-73.7826,938.554305034009,938.5
80,3262,6044.27,1943.12,-73.843,938.654318036014,938.6
80,3262,6044.64,1942.5,-73.904,938.754331038053,938.7
80,3262,6045.02,1941.86,-73.9659,938.854305040138,938.8
85,5062,6908.19,2345.87,-104.131,938.900138213311,938.9
80,3262,6045.4,1941.21,-74.0286,938.954305042265,938.9
85,5062,6908.54,2345.95,-85.7814,939.000147136724,939.0
80,3262,6045.79,1940.55,-74.0925,939.054292044446,939.0
85,5062,6908.85,2346.02,-85.7863,939.100138288777,939.1
80,3262,6046.19,1939.87,-74.1575,939.154318046681,939.1
85,5062,6909.12,2346.08,-85.7906,939.200138948432,939.2
80,3262,6046.59,1939.18,-74.2235,939.254331048965,939.2
85,5062,6909.35,2346.13,-85.7943,939.30014900488,939.3
80,3262,6047.01,1938.48,-74.2902,939.354305051294,939.3
85,5062,6909.54,2346.17,-85.7973,939.40014712334,939.4
80,3262,6047.43,1937.77,-74.3574,939.454318053659,939.4
85,5062,6909.7,2346.2,-85.7998,939.500145746136,939.5
80,3262,6047.85,1937.05,-74.4254,939.554318056067,939.5
80,3262,6048.29,1936.32,-74.4942,939.654331058527,939.6
85,5062,6909.81,2346.23,-85.8016,939.655136539563,939.6
85,5062,6909.88,2346.25,-85.8028,939.700142539625,939.7
80,3262,6048.73,1935.57,-74.564,939.754292061039,939.7
85,5062,6909.92,2346.25,-85.8033,939.800139525907,939.8
80,3262,6049.18,1934.81,-74.6345,939.854292063594,939.8
