RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
80,1000,6102.2,1846.22,-80.7789,1748.054213747766,1748.0
80,562,6074.18,1892.6,-78.0155,1748.054408755125,1748.0
80,1816,6086.73,1871.86,-79.3598,1748.054603912974,1748.0
80,562,6074.39,1892.25,-78.0395,1748.154220346466,1748.1
80,1000,6102.53,1845.68,-80.8072,1748.154415702181,1748.1
80,1816,6087.1,1871.23,-79.3976,1748.154610705611,1748.1
80,562,6074.6,1891.9,-78.0636,1748.254207347754,1748.2
80,562,6074.81,1891.55,-78.0877,1748.354207349045,1748.3
80,1816,6087.84,1869.96,-79.4724,1748.354402513324,1748.3
80,1000,6103.16,1844.65,-80.8602,1748.354623707375,1748.3
80,562,6075.02,1891.2,-78.1118,1748.454207350338,1748.4
80,1000,6103.46,1844.17,-80.885,1748.454402709723,1748.4
80,1816,6095.01,1858.02,-80.1513,1748.454610711403,1748.4
80,562,6075.23,1890.85,-78.1357,1748.554246351625,1748.5
80,562,6075.44,1890.5,-78.1594,1748.654233352908,1748.6
85,2818,6989.75,2008.96,-74.647,1748.700137561758,1748.7
80,562,6075.65,1890.15,-78.1832,1748.754233354195,1748.7
80,1000,6104.26,1842.85,-80.9523,1748.754441715796,1748.7
80,1816,6096.14,1856.17,-80.2523,1748.754649717379,1748.7
85,2818,6989.16,2008.44,-74.6086,1748.800137559854,1748.8
80,562,6075.86,1889.8,-78.2069,1748.854220355483,1748.8
85,2818,6988.58,2007.92,-74.5733,1748.900137557976,1748.9
80,562,6076.07,1889.45,-78.2306,1748.954207356776,1748.9
80,1000,6104.73,1842.08,-80.9914,1748.954428719001,1748.9
80,1816,6096.84,1855.01,-80.3115,1748.95462372052,1748.9
85,2818,6987.99,2007.39,-74.5266,1749.000137556099,1749.0
80,562,6076.28,1889.1,-78.2541,1749.05424635806,1749.0
80,1000,6104.94,1841.73,-81.0093,1749.054441720362,1749.0
80,1816,6097.18,1854.46,-80.3415,1749.054662721849,1749.0
85,2818,6987.4,2006.87,-74.4743,1749.100137554241,1749.1
80,1000,6105.15,1841.39,-81.026,1749.154226766101,1749.1
80,562,6076.49,1888.75,-78.2778,1749.154434773173,1749.1
80,1816,6097.51,1853.93,-80.3706,1749.154643038901,1749.1
85,2818,6986.81,2006.34,-74.4215,1749.200137552377,1749.2
80,1000,6105.28,1841.06,-81.0545,1749.25422676725,1749.2
85,2818,6986.22,2005.82,-74.369,1749.300137550536,1749.3
80,562,6082.27,1879.23,-78.8967,1749.354220394695,1749.3
85,2818,6985.64,2005.29,-74.3162,1749.400137548696,1749.4
80,562,6082.64,1878.64,-78.9337,1749.454207396901,1749.4
80,1000,6105.48,1840.44,-81.1593,1749.454428688549,1749.4
80,1816,6098.43,1852.41,-80.4522,1749.454623689939,1749.4
