RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
80,3262,6052.02,1929.99,-75.0726,940.454331079956,940.4
80,3262,6052.51,1929.15,-75.1473,940.554331082827,940.5
80,3262,6053.01,1928.3,-75.2225,940.654292085743,940.6
80,3262,6053.52,1927.45,-75.298,940.754331088696,940.7
80,3262,6054.03,1926.58,-75.3742,940.854331091703,940.8
80,3262,6054.55,1925.69,-75.4509,940.954331094756,940.9
80,3262,6055.08,1924.8,-75.5284,941.054292097867,941.0
80,3262,6055.62,1923.89,-75.6064,941.154318101024,941.1
80,3262,6056.16,1922.97,-75.6845,941.254331104217,941.2
80,3262,6056.7,1922.04,-75.7629,941.354318107447,941.3
80,3262,6057.26,1921.11,-75.8414,941.454305110715,941.4
80,3262,6057.81,1920.16,-75.9205,941.554331114033,941.5
80,3262,6058.38,1919.2,-76.0,941.654292117401,941.6
80,3262,6058.95,1918.23,-76.0797,941.75430512081,941.7
80,3262,6059.53,1917.25,-76.1598,941.854292124262,941.8
80,3262,6060.11,1916.26,-76.2402,941.954305127763,941.9
80,3262,6060.71,1915.26,-76.3212,942.054292131322,942.0
80,3262,6061.31,1914.24,-76.4023,942.154331134918,942.1
80,3262,6061.91,1913.22,-76.4844,942.254305138556,942.2
80,3262,6062.52,1912.18,-76.5675,942.354318142241,942.3
80,3262,6063.14,1911.13,-76.6509,942.454305145977,942.4
80,3262,6063.76,1910.08,-76.7345,942.554292149757,942.5
80,3262,6064.4,1909.0,-76.8184,942.654305153588,942.6
80,3262,6058.08,1897.2,-77.4303,942.754292174086,942.7
80,3262,6056.42,1896.87,-77.5919,942.854305172445,942.8
80,3262,6054.73,1896.54,-77.7564,942.954305170856,942.9
80,3262,6053.03,1896.21,-77.6967,943.054318169327,943.0
80,3262,6051.31,1895.88,-77.6377,943.154318167862,943.1
80,3262,6049.58,1895.54,-96.2984,943.254318166464,943.2
80,3262,6047.84,1895.2,-97.3794,943.354331165136,943.3
80,3262,6046.08,1894.86,-98.4495,943.454331163875,943.4
80,3262,6044.31,1894.51,-118.329,943.554292162687,943.5
80,3262,6042.52,1894.17,-120.284,943.654331161576,943.6
80,3262,6040.71,1893.81,-122.235,943.754318160542,943.7
80,3262,6038.89,1893.46,-124.189,943.854331159592,943.8
80,3262,6037.05,1893.1,-126.14,943.954318158726,943.9
80,3262,6035.2,1892.74,-128.094,944.05433115795,944.0
80,3262,6033.33,1892.38,-111.211,944.154292157266,944.1
80,3262,6031.45,1892.01,-112.187,944.254318156676,944.2
80,3262,6029.56,1891.64,-113.182,944.354331156184,944.3
80,3262,6027.65,1891.27,-114.182,944.454318155789,944.4
80,3262,6025.72,1890.9,-113.959,944.554305155498,944.5
80,3262,6023.78,1890.52,-113.527,944.654331155311,944.6
80,3262,6021.82,1890.14,-112.897,944.754305155233,944.7
80,3262,6019.85,1889.75,-113.205,944.854292155265,944.8
