RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
120,5344,4061.47,3909.0,-124.957,158.554228977961,158.5
120,3556,4066.38,3934.65,-116.889,158.554424014293,158.5
120,1114,4058.96,3910.98,-123.645,158.554632138431,158.5
120,3556,4066.37,3934.63,-116.891,158.65424285129,158.6
120,2308,4060.07,3930.84,-116.398,158.654633006685,158.6
120,3556,4066.36,3934.61,-116.894,158.854619024655,158.8
120,3556,4066.34,3934.59,-116.898,159.15463202458,159.1
120,1990,4054.94,3905.91,-124.709,159.155022176769,159.1
120,1990,4054.95,3905.91,-124.709,159.25443699942,159.2
120,3556,4066.33,3934.57,-116.899,159.354242851335,159.3
120,3556,4066.33,3934.56,-116.901,159.554242851342,159.5
120,3556,4066.32,3934.55,-116.903,159.954242851354,159.9
120,3556,4066.31,3934.53,-116.905,160.354619024433,160.3
120,3556,4066.3,3934.52,-116.906,161.15424285137,161.1
55,3940,6447.35,958.209,-86.6819,162.754334487098,162.7
55,3940,6446.06,958.314,-86.6571,162.854347482799,162.8
120,3556,4066.3,3934.51,-116.907,162.954242851376,162.9
55,3940,6444.79,958.417,-86.6327,162.954321478575,162.9
55,3940,6443.55,958.518,-86.6088,163.054321474461,163.0
55,3940,6442.33,958.617,-86.5852,163.154308470394,163.1
55,3940,6441.13,958.714,-86.562,163.254347466408,163.2
55,3940,6439.97,958.809,-86.5392,163.35432146252,163.3
55,3940,6438.82,958.902,-86.5169,163.454347458706,163.4
55,3940,6437.69,958.993,-86.4948,163.554308454951,163.5
55,3940,6436.59,959.083,-86.4731,163.654308451267,163.6
55,3940,6435.51,959.171,-86.452,163.754321447685,163.7
55,3940,6434.45,959.256,-86.4312,163.854308444171,163.8
55,3940,6433.42,959.34,-86.4107,163.95433444073,163.9
55,3940,6432.41,959.422,-86.3907,164.054308437364,164.0
55,3940,6431.42,959.503,-86.371,164.154334434058,164.1
55,3940,6430.45,959.582,-86.3518,164.254347430836,164.2
55,3940,6429.5,959.658,-86.3329,164.354321427684,164.3
55,3940,6428.58,959.733,-86.3145,164.454334424616,164.4
55,3940,6427.67,959.807,-86.2964,164.554308421602,164.5
