RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
85,3982,6909.92,2346.25,-85.8034,2039.700140467493,2039.7
85,4366,7085.58,2153.21,-119.601,2040.354312133306,2040.3
85,4366,7085.91,2151.24,-119.788,2040.454325130043,2040.4
85,4366,7088.9,2133.02,-112.038,2040.654312101802,2040.6
85,4366,7089.21,2131.06,-110.444,2040.754299098979,2040.7
85,4366,7089.53,2129.11,-109.109,2040.854325096204,2040.8
85,4366,7090.16,2125.2,-125.351,2041.054312090792,2041.0
85,4366,7090.47,2123.23,-107.225,2041.15428608815,2041.1
85,4366,7090.79,2121.28,-107.17,2041.254299085562,2041.2
85,4366,7091.1,2119.32,-108.051,2041.354325083026,2041.3
85,4366,7091.42,2117.36,-107.993,2041.454325080529,2041.4
85,4366,7091.74,2115.4,-126.877,2041.554299078089,2041.5
85,4366,7092.05,2113.45,-128.608,2041.654325075698,2041.6
85,4366,7092.37,2111.49,-110.637,2041.754299073361,2041.7
85,4366,7092.68,2109.54,-109.899,2041.854299071069,2041.8
85,4366,7093.0,2107.57,-108.667,2041.954286068824,2041.9
85,4366,7093.31,2105.62,-129.291,2042.05428606664,2042.0
85,4366,7098.36,2074.31,-117.819,2043.654312039,2043.6
85,4366,7098.67,2072.36,-116.554,2043.754325037755,2043.7
85,4366,7098.99,2070.4,-115.326,2043.854286036564,2043.8
85,4366,7099.31,2068.44,-114.15,2043.954286035434,2043.9
