RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
100,454,4518.39,3013.45,-129.656,275.154263651934,275.1
100,1786,4984.26,2565.95,-118.823,275.154399854656,275.1
100,2644,4984.48,2562.74,-118.755,275.154965824997,275.1
100,1336,4991.25,2588.19,-95.5852,275.155160827812,275.1
100,454,4517.15,3013.53,-129.7,275.254263656051,275.2
100,1786,4984.74,2565.93,-118.637,275.25479107866,275.2
100,454,4515.92,3013.61,-129.744,275.354224660149,275.3
100,1786,4985.22,2565.91,-96.701,275.354400451966,275.3
100,1336,4991.25,2589.43,-95.5595,275.354621454421,275.3
100,1336,4991.25,2590.07,-95.5462,275.400147864565,275.4
100,454,4514.69,3013.69,-129.788,275.454237664254,275.4
100,1336,4991.25,2590.72,-95.5325,275.500140787687,275.5
100,454,4513.45,3013.77,-129.832,275.554237668354,275.5
100,1336,4991.26,2591.39,-95.5185,275.600148187948,275.6
100,454,4512.22,3013.84,-129.876,275.65422467246,275.6
100,1336,4991.26,2592.07,-95.5043,275.700142970934,275.7
100,454,4510.98,3013.92,-129.919,275.754263676565,275.7
100,1336,4991.26,2592.76,-95.4898,275.800148131902,275.8
100,454,4509.75,3014.0,-129.963,275.854263680665,275.8
100,1336,4991.26,2593.46,-95.4751,275.900141835135,275.9
100,1336,4991.26,2594.17,-95.46,276.000141609883,276.0
100,1336,4991.26,2594.9,-95.4446,276.100141829869,276.1
100,1336,4991.26,2595.65,-95.4288,276.200140392578,276.2
100,1336,4991.27,2596.42,-95.4126,276.300146858587,276.3
100,1336,4991.27,2597.19,-95.3962,276.400140428025,276.4
55,2224,6553.64,953.967,-88.9182,276.454227708665,276.4
100,1336,4991.27,2597.98,-95.3794,276.500141693826,276.5
55,5200,6428.67,962.937,-86.6949,276.500143714246,276.5
55,2224,6554.56,953.917,-88.9326,276.554227711746,276.5
100,1336,4991.27,2598.78,-95.3624,276.600141975978,276.6
55,5200,6429.81,962.844,-86.7178,276.600143717359,276.6
55,2224,6555.5,953.866,-88.9471,276.654240714865,276.6
100,5920,4984.24,2562.74,-118.85,276.700139316377,276.7
