RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
85,3160,6909.92,2346.25,-85.8034,1118.200146073772,1118.2
80,1108,6106.01,1838.73,-81.6212,1124.000145577109,1124.0
80,1108,6106.01,1838.71,-81.6259,1125.100145577129,1125.1
80,1108,6106.02,1838.69,-81.6353,1125.200143732847,1125.2
80,1108,6106.04,1838.64,-81.6493,1125.354435732984,1125.3
80,1108,6106.05,1838.59,-81.6644,1125.400146242845,1125.4
80,1108,6106.08,1838.52,-81.6671,1125.500143733396,1125.5
80,1108,6106.1,1838.43,-81.6703,1125.600145578926,1125.6
80,1108,6106.13,1838.34,-81.6741,1125.700143733991,1125.7
80,1108,6106.17,1838.22,-81.6764,1125.800145580321,1125.8
105,2332,5959.62,2807.04,-129.674,1130.75426691229,1130.7
105,2332,5958.72,2806.7,-129.344,1130.854253913983,1130.8
105,2332,5957.81,2806.35,-111.012,1130.954253915722,1130.9
105,2332,5956.87,2805.99,-110.702,1131.054292917507,1131.0
105,2332,5955.92,2805.63,-110.39,1131.154266919338,1131.1
105,2332,5954.95,2805.26,-110.076,1131.254279921219,1131.2
105,2332,5953.96,2804.88,-109.76,1131.354292923145,1131.3
105,2332,5952.95,2804.5,-109.441,1131.454279925122,1131.4
105,2332,5951.92,2804.11,-109.122,1131.55425392714,1131.5
105,2332,5950.89,2803.72,-108.804,1131.654279929193,1131.6
105,2332,5949.84,2803.32,-108.486,1131.754279931291,1131.7
105,2332,5948.78,2802.91,-108.168,1131.854266933433,1131.8
50,652,5021.12,1062.05,-114.678,1131.954222307121,1131.9
105,2332,5947.69,2802.5,-107.848,1131.954292935624,1131.9
50,652,5019.1,1062.16,-114.833,1132.054222305681,1132.0
105,2332,5946.59,2802.08,-107.467,1132.054292937868,1132.0
50,652,5017.1,1062.26,-114.645,1132.154235304427,1132.1
105,2332,5945.48,2801.66,-107.068,1132.154253940149,1132.1
50,652,5015.15,1062.36,-114.464,1132.254235303357,1132.2
105,2332,5944.36,2801.23,-124.892,1132.254292942466,1132.2
105,2332,5943.24,2800.75,-125.232,1132.354266944976,1132.3
105,2332,5942.1,2800.26,-125.574,1132.454266947549,1132.4
105,2332,5940.94,2799.76,-125.916,1132.554266950171,1132.5
105,2332,5939.77,2799.25,-126.269,1132.654279952837,1132.6
105,2332,5938.58,2798.74,-126.636,1132.754253955564,1132.7
105,2332,5937.38,2798.22,-127.003,1132.854266958338,1132.8
105,2332,5936.16,2797.69,-127.371,1132.954253961167,1132.9
105,2332,5934.92,2797.15,-127.741,1133.054266964055,1133.0
105,2332,5933.67,2796.61,-128.112,1133.154292967002,1133.1
105,2332,5932.4,2796.06,-128.485,1133.254253970005,1133.2
105,2332,5931.12,2795.5,-128.311,1133.354279973078,1133.3
105,2332,5929.83,2794.92,-127.153,1133.45427997622,1133.4
