RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
105,3082,5417.34,3103.39,-128.046,280.154784885154,280.1
105,3082,5415.79,3105.14,-128.44,280.200141911905,280.2
105,3082,5414.25,3106.89,-128.83,280.300150311702,280.3
105,3082,5412.7,3108.65,-129.215,280.400146601142,280.4
105,3082,5411.16,3110.4,-129.596,280.500142215961,280.5
105,3082,5409.61,3112.16,-129.973,280.600141887328,280.6
110,2044,6875.39,2989.57,-69.5729,285.454201328326,285.4
110,2044,6877.29,2989.88,-69.486,285.55422732523,285.5
110,5530,6580.84,2996.29,-84.2424,285.600140655666,285.6
110,2044,6879.2,2990.18,-69.4317,285.654227322308,285.6
110,5950,7006.2,2962.24,-76.6107,285.654651530033,285.6
110,2044,6881.1,2990.49,-69.3755,285.754227319598,285.7
110,5530,6584.78,2995.88,-84.1405,285.800145211067,285.8
110,2044,6883.0,2990.8,-69.3441,285.854214317097,285.8
110,5950,7007.12,2966.8,-76.3982,285.854431590263,285.8
110,2044,6884.91,2991.11,-69.2958,285.954240314804,285.9
110,5950,7008.19,2971.33,-76.1675,286.00013959407,286.0
105,718,5433.38,3071.22,-121.811,286.000145243987,286.0
110,2044,6886.83,2991.41,-69.1648,286.05424031274,286.0
110,5530,6588.56,2995.5,-84.0416,286.054450198511,286.0
105,718,5435.14,3069.16,-122.652,286.100142440619,286.1
110,2044,6888.74,2991.72,-69.0181,286.154240310913,286.1
105,718,5436.91,3067.11,-123.5,286.200140409709,286.2
110,5530,6592.17,2995.05,-83.9772,286.200145186881,286.2
110,2044,6890.65,2992.03,-68.7894,286.254240309335,286.2
110,5950,7009.34,2975.86,-76.0516,286.254474955828,286.2
110,5530,6593.91,2994.82,-83.9533,286.300145978439,286.3
110,2044,6892.56,2992.34,-68.5417,286.354227308009,286.3
110,5950,7009.91,2978.12,-76.0176,286.354405611924,286.3
110,2044,6894.47,2992.65,-68.5901,286.454227306944,286.4
110,5530,6597.27,2994.37,-83.8676,286.500145171694,286.5
110,2044,6896.37,2992.96,-69.0363,286.554201306148,286.5
110,5530,6598.9,2994.16,-83.8241,286.600146767933,286.6
110,2044,6898.28,2993.26,-68.7835,286.65420130562,286.6
110,5530,6600.48,2993.95,-83.7815,286.700146762723,286.7
110,2044,6900.18,2993.57,-68.0237,286.754201305365,286.7
105,838,5429.2,3071.15,-122.149,286.800141504387,286.8
110,5530,6602.03,2993.74,-83.7398,286.800146757646,286.8
110,2044,6902.09,2993.88,-68.5788,286.854240305382,286.8
110,5530,6603.53,2993.54,-83.699,286.90014515513,286.9
105,838,5431.15,3068.9,-123.069,286.900146623985,286.9
110,2044,6904.0,2994.19,-69.04,286.954214305674,286.9
105,838,5433.1,3066.63,-123.999,287.000145112082,287.0
110,5530,6604.99,2993.35,-83.6591,287.000145151667,287.0
110,2044,6905.91,2994.49,-68.6303,287.054227306238,287.0
110,5530,6606.42,2993.16,-83.6201,287.100145148485,287.1
110,2044,6907.81,2994.8,-68.6846,287.154240307069,287.1
110,5530,6607.8,2992.97,-83.582,287.200150912188,287.2
110,2044,6909.72,2995.11,-68.8796,287.254240308165,287.2
110,2044,6911.63,2995.42,-68.9145,287.354227309524,287.3
110,5530,6609.15,2992.8,-83.5449,287.35442414478,287.3
110,5530,6610.45,2992.62,-83.5087,287.400145140496,287.4
110,2044,6913.54,2995.72,-68.8664,287.454227311132,287.4
110,5530,6611.71,2992.45,-83.4735,287.500150921445,287.5
