RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
85,3496,6908.25,2345.88,-85.7768,1932.600150723131,1932.6
85,3496,6908.59,2345.96,-85.7822,1932.700150718075,1932.7
85,3496,6908.89,2346.03,-85.787,1932.800150712987,1932.8
85,3496,6909.16,2346.08,-85.7912,1932.900150707836,1932.9
85,3496,6909.38,2346.13,-85.7948,1933.000150702647,1933.0
85,3496,6909.57,2346.18,-85.7978,1933.100150697401,1933.1
85,3496,6909.72,2346.21,-85.8001,1933.200150692091,1933.2
85,3496,6909.82,2346.23,-85.8018,1933.300150686718,1933.3
85,3496,6909.89,2346.25,-85.8029,1933.400150681297,1933.4
85,3496,6909.92,2346.25,-85.8033,1933.500150675839,1933.5
