RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
85,4822,6909.78,2346.22,-85.8011,633.154599423628,633.1
85,4822,6910.26,2346.33,-85.8088,633.254237973571,633.2
85,4822,6910.75,2346.44,-85.8166,633.354989427787,633.3
55,3670,5697.48,1194.2,-117.622,640.500150660944,640.5
55,3670,5697.1,1194.29,-117.739,640.600150662148,640.6
55,3670,5696.72,1194.37,-117.858,640.700150663377,640.7
55,3670,5696.32,1194.46,-117.979,640.80015066463,640.8
55,3670,5695.92,1194.54,-118.104,640.900150665915,640.9
55,3670,5695.5,1194.64,-118.232,641.000150667233,641.0
55,3670,5695.08,1194.73,-118.363,641.100150668584,641.1
55,3670,5694.65,1194.82,-118.496,641.200150669957,641.2
55,3670,5694.22,1194.92,-118.628,641.300150671321,641.3
55,3670,5693.81,1195.01,-118.754,641.400150672628,641.4
55,3670,5693.41,1195.09,-118.875,641.500150673878,641.5
55,3670,5693.04,1195.17,-118.99,641.60015067507,641.6
55,3670,5692.68,1195.25,-119.099,641.700150676208,641.7
55,3670,5692.34,1195.33,-119.203,641.800150677289,641.8
55,3670,5692.02,1195.4,-119.301,641.900150678313,641.9
55,3670,5691.72,1195.46,-119.394,642.000150679279,642.0
55,3670,5691.43,1195.53,-119.481,642.100150680189,642.1
55,3670,5691.16,1195.58,-119.562,642.200150681041,642.2
55,3670,5690.91,1195.64,-119.638,642.300150681835,642.3
55,3670,5690.65,1195.7,-119.717,642.400150682663,642.4
55,3670,5690.38,1195.75,-119.799,642.500150683524,642.5
55,3670,5690.1,1195.82,-119.885,642.600150684419,642.6
55,3670,5689.81,1195.88,-119.973,642.700150685346,642.7
55,3670,5689.51,1195.95,-120.064,642.800150686307,642.8
55,3670,5682.44,1186.88,-129.999,643.800150690665,643.8
55,3670,5682.38,1186.32,-129.553,643.900150689901,643.9
120,4210,4077.32,3951.43,-115.759,644.000145603575,644.0
55,3670,5682.31,1185.74,-129.096,644.000150689124,644.0
120,5398,4074.18,3952.48,-114.359,644.054359583141,644.0
120,4210,4076.07,3949.52,-115.767,644.100146297557,644.1
55,3670,5682.25,1185.16,-128.616,644.100150688335,644.1
120,5398,4072.81,3950.38,-114.41,644.154333583187,644.1
55,3670,5682.18,1184.56,-127.992,644.200150687531,644.2
120,5398,4071.45,3948.28,-114.492,644.254346583445,644.2
120,4210,4074.83,3947.61,-115.846,644.254541604329,644.2
120,4210,4073.58,3945.69,-115.914,644.300145604642,644.3
55,3670,5682.11,1183.94,-127.509,644.300150686711,644.3
120,5398,4070.07,3946.18,-114.585,644.354333583916,644.3
120,4210,4072.33,3943.78,-116.005,644.400145605431,644.4
55,3670,5682.04,1183.32,-126.913,644.40015068588,644.4
120,5398,4068.7,3944.07,-114.711,644.454346584598,644.4
120,4210,4071.09,3941.87,-116.124,644.500145606431,644.5
55,3670,5681.97,1182.68,-108.108,644.500150685036,644.5
120,5398,4067.33,3941.97,-114.881,644.554359585489,644.5
120,4210,4069.84,3939.95,-116.279,644.600145607639,644.6
55,3670,5681.89,1182.03,-107.575,644.600150684175,644.6
120,5398,4065.96,3939.87,-115.095,644.654372586586,644.6
120,4210,4068.6,3938.04,-116.469,644.700145609028,644.7
55,3670,5681.81,1181.36,-107.028,644.700150683299,644.7
120,5398,4064.59,3937.76,-115.353,644.754346587894,644.7
120,4210,4067.35,3936.13,-116.69,644.800145610641,644.8
55,3670,5681.74,1180.68,-106.467,644.800150682411,644.8
120,5398,4063.22,3935.66,-115.646,644.854346589403,644.8
120,4210,4066.1,3934.22,-116.95,644.90014822564,644.9
55,3670,5681.66,1179.99,-105.895,644.900150681515,644.9
120,5398,4061.84,3933.55,-115.958,644.954372591113,644.9
120,4210,4064.86,3932.31,-117.22,645.000145614403,645.0
55,3670,5681.58,1179.3,-105.714,645.000150680611,645.0
120,5398,4060.47,3931.45,-116.296,645.054458777989,645.0
120,4210,4063.61,3930.39,-117.513,645.100140801541,645.1
55,3670,5681.5,1178.59,-106.315,645.100150679691,645.1
120,5398,4050.61,3917.65,-118.872,645.15435960881,645.1
120,4210,4062.37,3928.48,-117.824,645.200145664185,645.2
55,3670,5681.42,1177.87,-106.928,645.200150678765,645.2
120,5398,4049.18,3915.84,-119.24,645.25437261129,645.2
120,4210,4052.61,3915.01,-120.307,645.300146310548,645.3
55,3670,5681.33,1177.13,-107.558,645.300150677824,645.3
120,5398,4047.75,3914.02,-119.6,645.354419702205,645.3
120,4210,4051.31,3913.36,-120.637,645.400140725872,645.4
55,3670,5681.25,1176.39,-108.574,645.400150676879,645.4
120,5398,4046.32,3912.21,-119.995,645.454419689078,645.4
55,3670,5681.16,1175.64,-109.233,645.500150675926,645.5
120,5398,4044.89,3910.4,-120.409,645.554445676075,645.5
120,5398,4043.46,3908.59,-120.818,645.654471663248,645.6
120,5398,4042.03,3906.78,-121.243,645.754359625825,645.7
120,5398,4040.6,3904.96,-121.684,645.854346629142,645.8
120,664,4059.29,3906.25,-125.511,646.300146028506,646.3
120,664,4060.92,3908.31,-125.092,646.400146010783,646.4
120,664,4071.6,3921.61,-122.931,646.500145745209,646.5
120,664,4073.36,3923.76,-122.702,646.600145804835,646.6
75,2116,4939.54,1885.78,-128.066,646.700139922081,646.7
