RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
85,3784,6909.92,2346.25,-85.8034,875.700150971359,875.7
110,4168,6859.11,2886.22,-117.473,901.554267266236,901.5
110,4168,6859.41,2887.21,-117.389,901.654241262987,901.6
110,4168,6859.71,2888.21,-117.331,901.754254259757,901.7
110,4168,6860.01,2889.2,-117.272,901.854254256522,901.8
110,4168,6860.31,2890.19,-117.213,901.954280253301,901.9
110,4168,6860.61,2891.19,-117.154,902.054280250055,902.0
110,4168,6860.91,2892.19,-117.094,902.154267246834,902.1
110,4168,6861.21,2893.18,-117.035,902.254267243615,902.2
110,4168,6863.25,2906.86,-116.465,902.354241202082,902.3
110,4168,6863.25,2907.56,-116.472,902.454280200089,902.4
110,4168,6863.25,2908.27,-116.48,902.554267198094,902.5
110,4168,6863.25,2908.98,-116.49,902.654280196092,902.6
110,4168,6863.24,2909.69,-116.779,902.754241194106,902.7
110,4168,6863.24,2910.4,-116.756,902.854267192126,902.8
110,4168,6863.24,2911.1,-116.734,902.95426719015,902.9
110,4168,6863.24,2911.81,-116.713,903.054241188175,903.0
110,4168,6863.21,2912.52,-116.724,903.15428018625,903.1
110,4168,6863.14,2913.22,-116.774,903.254254184388,903.2
110,4168,6863.06,2913.92,-116.795,903.354241182533,903.3
110,4168,6862.99,2914.63,-116.816,903.454254180678,903.4
110,4168,6862.92,2915.33,-116.803,903.554267178825,903.5
110,4168,6862.4,2920.27,-116.576,904.254241166024,904.2
110,4168,6862.33,2920.98,-116.738,904.354280164233,904.3
110,4168,6862.26,2921.68,-116.752,904.454267162437,904.4
110,4168,6862.18,2922.39,-116.735,904.554254160645,904.5
110,4168,6862.11,2923.09,-116.718,904.654241158877,904.6
110,4168,6862.04,2923.8,-116.702,904.754280157107,904.7
110,4168,6861.96,2924.5,-116.686,904.854280155351,904.8
