rid,x,y
367851538#1,4427.7925,1402.7325
367851538#3,5849.004074074073,1604.2314814814815
367851541#0,4710.706363636364,1495.9136363636362
367851541#1,5055.075,1543.1775
368074414#0,5276.276666666667,1300.37
368074414#2,5270.43,1370.3899999999999
368074415#0,5394.963333333333,1335.9066666666668
368074415#2,5390.6849999999995,1383.375
368074416#0,5327.13,1316.9366666666667
368074417#0,5230.79,1394.75
368074417#1,5325.965,1403.905
368074417#2,5437.533333333333,1418.1033333333332
368074418#0,5237.35,1335.24
368074418#1,5298.5,1342.315
368074418#2,5358.75,1349.3600000000001
368074418#3,5429.846666666667,1357.8433333333335
368083792#0,3790.6,2027.61
368083792#2,3785.48,2124.0699999999997
368083792#3,3864.05,2149.2799999999997
368083794#0,5325.6466666666665,1265.1733333333334
368083795#0,5280.1900000000005,1239.5075
368083795#2,5353.02,1223.43
368083795#3,5392.546666666666,1229.3
368083796#0,5370.806666666666,1279.5666666666666
368083806#1,3584.02,3315.905
368083811#0,3999.13,2988.015
368083811#1,4053.375,2919.92
368083811#2,4091.1050000000005,2872.2250000000004
368084601#0,3172.344,4555.5779999999995
368084601#1,2944.8841666666667,4621.170833333334
368084605,3207.875,4605.360000000001
368085647#1,2750.5764444444444,4768.989777777778
368085647#1-AddedOnRampEdge,3134.42,4527.483333333334
376496464,4158.98,1280.92375
376496465,4055.096590909091,1219.6054545454544
376499341#0,3351.3233333333333,974.3066666666667
376509517#0,4633.336875,1439.86625
376509517#1,4629.084,1424.852
376509518,4687.528333333334,1439.3066666666666
376509519,5439.955,1832.3400000000001
376769524#0,5620.446923076923,1453.9376923076923
376769524#10,6179.495,1534.8449999999998
376769524#11,6266.700000000001,1544.09
376769524#12,6353.105,1553.2649999999999
376769524#13,6405.512,1552.154
376769524#14,6426.95,1472.8100000000002
376769524#2,5688.0475,1482.825
376769524#3,5771.4,1491.7649999999999
376769524#4,5831.139999999999,1498.1
376769524#5,5865.745000000001,1501.77
376769524#6,5912.254999999999,1506.8400000000001
376769524#7,5971.24,1513.355
376769524#8,6056.445,1522.15
376769524#9,6132.915,1529.8899999999999
381710252,3091.7439999999997,1657.6740000000002
381710261#0,3493.371428571428,2002.2342857142855
382680734,7223.173333333333,1633.3833333333332
382681595#0,5888.518461538462,1544.6415384615384
388577152,4284.133333333334,1498.4366666666665
388577158,3268.822,1938.7580000000003
388577160#0,3384.9775,1040.2124999999999
388577161#0,3349.986666666666,1234.5166666666667
388577161#2,3342.52,1302.835
388577161#3,3329.433333333333,1427.5933333333332
388577162#0,3379.5299999999997,951.595
388577162#1,3371.2325,1036.3125
388577163#0,3342.53,1459.2533333333333
388577163#2,3353.885,1348.8600000000001
388577163#3,3365.69,1236.0566666666666
388577165#0,3177.22,2062.7799999999997
388577165#1,3074.4525000000003,2179.9975
388577168#1,4558.016666666666,1363.9116666666666
391222425#0,7318.163333333333,5402.776666666667
391222425#2,7257.725,5412.344999999999
397642511#1,3201.72,4881.4775
397642511#3,3162.024,4793.773999999999
397642511#5,3142.175,4717.5775
397642511#6,3136.494,4624.658
397642511#7,3124.8125,4516.205
397642511#8,3096.9075,4379.02625
400830758#0,3697.1188888888887,971.27
407150725#0,3829.0066666666667,5280.259999999999
407150725#2,3837.9300000000003,5249.716
407976665,3468.85,5286.833333333333
407976667,3433.62,5276.9400000000005
407976668,3470.1800000000003,5263.6
407980531#0,3583.5066666666667,5398.143333333333
40971846,2976.8546666666666,806.3916666666667
420083581#0,3777.64,4769.63
420083581#2,3641.123333333333,4765.066666666667
420083581#4,3575.445,4764.59
420083581#5,3520.3675,4762.04
420083582,4029.726,4777.386
425464569,3754.0844444444447,3211.69
425464570#0,3853.2619999999997,2996.292
425464570#3,3827.9839999999995,3036.514
425640363,3740.725,3280.9149999999995
429714228#0,3404.3660000000004,1480.6399999999999
429714228#2,3358.8033333333333,1478.9166666666667
429870959#0,3884.0325000000003,3028.0275
429870959#3,4016.535,3043.92
429870959#4,4161.5,3059.81
429970258,5978.63,5783.0650000000005
436182375#0,3221.74,3677.8799999999997
436182375#2,3178.815,3707.09
436182375#3,2781.75,3975.963913043478
44129629,7965.606,1531.606
44129862,7626.57,1572.82
44129866,7226.125,1587.69
443243639,6563.195999999999,3537.112
447340331#0,3550.75,3135.33
447340341#0,3913.566666666667,1679.7300000000002
447340341#1,3896.6516666666666,1687.9133333333332
44838404#0,3521.6014285714286,926.21
44838404#2,3587.7566666666667,958.66
44838404#3,3610.24375,951.94
44838407#0,3526.245,755.6275
44838840#0,3593.9171428571426,1132.9514285714286
44838840#2,3534.3700000000003,1152.6200000000001
44838840#4,3494.8450000000003,1150.19
44838840#5,3427.1676470588236,1114.3529411764705
44838842#0,3178.21,1235.5
44838842#1,3290.79,1248.115
44838843#0,4454.473333333333,2864.5099999999998
44838843#2,4380.99,2808.48
44838843#3,4330.91,2769.215
44838843#4,4270.805,2722.0699999999997
44838844#0,4263.525,2680.395
44838844#1,4300.665,2709.645
44838844#2,4348.005,2746.865
44838844#3,4398.925,2786.245
44838844#4,4471.113333333334,2844.5866666666666
44838845#0,4318.75,2686.945
44838845#1,4365.71,2724.0150000000003
44838845#2,4415.915,2763.625
44838845#3,4488.156666666667,2822.6433333333334
44838846#0,4383.47,2701.17
44838846#1,4433.32,2740.77
44838846#2,4505.733333333333,2800.1233333333334
44838847#0,4448.73,2721.21
44838847#1,4488.469999999999,2752.4849999999997
44838847#2,4511.385,2770.7749999999996
44838847#3,4536.650000000001,2793.1233333333334
44838848#0,4563.860000000001,2758.9499999999994
44838848#2,4531.79,2743.715
44838848#3,4502.62,2735.74
44838849#0,4398.613333333334,2842.17
44838849#2,4416.4349999999995,2817.775
44838849#3,4433.015,2796.905
44838849#4,4449.87,2774.0699999999997
44838849#5,4466.425,2752.8999999999996
44838849#6,4480.635,2735.625
44838849#7,4499.036666666667,2713.2999999999997
44838850#0,4344.333333333333,2799.4966666666664
44838850#2,4361.07,2774.985
44838850#3,4377.38,2753.6800000000003
44838850#4,4394.8150000000005,2730.89
44838850#5,4411.125,2709.575
44838850#6,4427.763333333333,2690.463333333333
44838851#0,4298.563333333333,2763.5066666666667
44838851#2,4315.33,2739.15
44838851#3,4331.83,2717.77
44838851#4,4349.865,2694.865
44838851#5,4367.316666666667,2674.27
44838852#0,4283.225,2679.285
44838852#1,4302.143333333333,2657.523333333333
44838853#0,4224.003333333333,2705.2766666666666
44838853#2,4240.825000000001,2680.72
44838853#3,4264.736666666667,2652.213333333333
44838854,4507.385,2750.505
44838855,4533.035,2763.345
44882717,2963.076,738.4526666666667
44882718,3499.7999999999997,1008.1333333333333
44882718-AddedOnRampEdge,3421.6324999999997,978.4925000000001
44883348#0,3395.8525,898.1125
44883349#0,3386.524,897.6780000000001
44883352#1,4230.1900000000005,2020.27
44883353#0,3185.3225,1847.04
44883354#0,3128.2749999999996,1710.38
44883354#1,3208.842222222222,1577.2933333333333
44883355#0,3240.63,1660.1625
44883356#0,3449.8424999999997,1885.875
44883357#0,3524.5416666666665,1816.5725
44883357#10,3423.86875,1553.45125
44883357#3,3564.05,1687.33
44883357#4,3560.5829411764707,1520.884705882353
44883357#7,3445.9871428571428,1475.064285714286
44883380#0,3122.201,1293.828
44883824#1,4031.413076923077,2727.4823076923076
44883988,4079.5431578947364,1231.6684210526316
44884103,4295.45,1317.9566666666667
44884104#0,4275.8724999999995,1497.025
44884105#0,4319.036666666667,1256.9566666666667
44884105#2,4329.903333333333,1137.7833333333335
44884344#0,3839.3623076923077,1852.566923076923
44884346#0,3823.775,2195.013
44884346#1,4065.3599999999997,2248.54
44884347#0,3956.9366666666665,2058.47
44884347#3,3966.0466666666666,1975.7366666666667
44884347#5,3970.68,1917.2849999999999
44884347#6,3978.2999999999997,1861.0833333333333
44884348,4278.035,1555.915
44884349#0,4952.856666666667,1662.9433333333334
44884349#3,4958.86,1608.78
44884349#5,4964.286666666667,1556.32
44884350#0,4666.803333333333,1626.2699999999998
44884350#2,4660.09,1708.33
44884350#3,4633.38,1961.1514285714286
44884351#1,4634.073333333333,2531.706666666667
44884352#0,4600.37,2304.52
44884352#1,4593.42,2370.5033333333336
44884353#0,4406.67,2315.7375
44884354#1,5060.905555555556,2756.7322222222224
44884379#0,4522.885,2831.9849999999997
44884379#1,4505.41,2853.99
44884379#2,4488.425,2874.885
44884379#3,4470.785,2896.66
44884379#4,4410.41,2972.3275
44884380#1,4222.014999999999,2625.17
44884380#2,4290.870000000001,2644.05
44884380#3,4340.445,2657.605
44884380#4,4403.085,2674.4700000000003
44884380#5,4469.78,2692.1549999999997
44884380#6,4564.02,2717.456666666667
44884380#9,4657.973333333332,2735.263333333334
44884381#0,4625.055,2602.135
44884381#1,4616.669999999999,2683.8966666666665
44884446#0,4579.849999999999,2909.846666666667
44884446#2,4668.749,2821.5739999999996
44884551#0,4327.498,3079.23
44884551#1,4350.8099999999995,3065.375
44884551#2,4418.0599999999995,2978.035
44884553,4283.11625,1462.9525
44884553-AddedOnRampEdge,4259.71,1343.980909090909
44884558#0,4748.4725,1449.6325
44884558#1,4643.99125,1419.45375
44884558#2,4344.807826086957,1426.4865217391305
44884558#2-AddedOnRampEdge,4475.97,1362.44625
44884663#0,3968.1577777777775,1070.8555555555556
44884663#2,4086.375,1138.56
44884663#3,4248.253333333333,1201.99
44884664#0,4143.5125,1112.5075
44884665#0,4386.256666666667,1254.9533333333334
44884665#2,4587.175,1329.2150000000001
44884665#3,4749.530000000001,1381.15
44884665#4,4900.225,1400.525
44884665#5,5026.591428571429,1299.68
44884665#6,4919.815,1200.2600000000002
44884666#0,4826.04,1357.2150000000001
44884666#1,4832.925,1282.33
44884666#2,4841.1866666666665,1221.6733333333334
44884666#4,4847.325000000001,1164.295
44884667#0,4977.35,1373.755
44884667#1,4984.275,1299.3649999999998
44884667#2,4990.68,1234.0749999999998
44884667#3,4997.58,1182.025
44884668#0,4677.53,1339.0766666666666
44884668#2,4684.1900000000005,1266.35
44884668#3,4695.139999999999,1174.6075
44884669#0,4504.01,1253.8200000000002
44884669#1,4516.335,1156.2975
44884670#0,4574.703333333334,1216.1766666666665
44884670#2,4764.5575,1236.3175
44884670#5,4914.11,1251.3400000000001
44884671#0,4756.42,1311.0700000000002
44884671#1,4906.655,1327.5549999999998
44884911#0,6556.085,827.0350000000001
44884911#2,6607.743333333333,1198.1366666666665
44884985#0,5638.813333333333,1351.5600000000002
44884985#10,6350.283333333333,1426.01
44884985#2,5707.21,1358.075
44884985#3,5783.26,1365.7649999999999
44884985#4,5842.514999999999,1372.17
44884985#5,5878.715,1376.305
44884985#6,5923.55,1381.2350000000001
44884985#7,5983.52,1387.5149999999999
44884985#8,6091.02,1399.83
44884985#9,6188.86,1410.975
44884987#0,5889.783333333333,1423.1499999999999
44884988#0,6162.8975,1471.66
44884989#1,5459.013333333333,2822.8266666666664
44886560#1,6640.933333333333,3698.316666666667
44886560#1-AddedOnRampEdge,6717.063333333333,3706.191666666666
44886562#0,6327.450000000001,3712.125
44886562#1,6307.84,3665.85
44886562#2,6288.42,3615.665
44886562#3,6270.6900000000005,3570.045
44886562#4,6253.245,3524.14
44886562#5,6198.4,3514.0299999999997
44886562#7,6071.48,3563.465
44886562#8,5971.721111111111,3686.076111111111
44886562#9,5949.783333333333,3829.5416666666665
44886563,6154.01875,3435.73625
44886564#0,5726.374285714286,3934.14
44886564#2,5465.965,3924.3
44886564#4,5369.585,3921.62
44886564#5,5253.375,3916.225
449224176,3164.485,4286.325
449226388#0,3244.505,4225.305
449226388#1,3279.2566666666667,4218.043333333334
449262984,3269.1800000000003,4259.835
449262991#0,3344.6966666666667,4170.003333333333
449399206#0,2975.1923076923076,4094.582692307692
449399206#11,3280.07,3995.915
449399206#12,3320.4700000000003,3993.95
449399206#9,3233.92,3999.33
449410602#0,3218.763333333334,3832.306666666667
449490580#2,3222.48,3966.385
449490580#3,3220.4600000000005,3989.5066666666667
449490580#5,3223.646666666667,4011.6666666666665
449490580#7,3234.52,4037.285
449490580#8,3256.1325,4102.4775
449687864#0,3254.405,4014.81
45018631#0,5522.0525,4048.4775
45018631#10,5356.98,2798.9700000000003
45018631#2,5496.255,3753.056666666667
45018631#3,5353.724444444445,3524.6511111111113
45018631#5,5333.025,3361.03
45018631#6,5334.37,3253.42
45018631#7,5339.79,3135.245
45018631#8,5351.803333333333,2899.5733333333337
45018632#0,5464.41,1554.6733333333334
45018632#2,5454.075,1649.41
45018632#4,5442.450000000001,1758.2150000000001
45018632#5,5437.87,1803.385
45018632#6,5413.42,2036.5819999999999
45018632#7,5369.233333333334,2455.3233333333333
45018813#0,5296.998095238096,742.12
463791516,5472.473333333332,5677.973333333332
46655387#0,6956.413333333334,3711.84
46655387#10,6193.9225,3930.5325000000003
46655387#2,6724.123333333333,3750.683333333333
46655387#4,6613.03,3772.156666666667
46655387#6,6533.58,3803.415
46655387#7,6408.465,3851.0150000000003
46655387#8,6283.594999999999,3899.7749999999996
46655387#9,6222.735000000001,3923.3450000000003
46655426#0,6863.96,4714.84
46655426#1,6866.02,4677.049999999999
46655426#10,6892.453333333334,4369.669999999999
46655426#2,6869.455,4623.575
46655426#3,6871.924999999999,4590.35
46655426#4,6873.855,4566.795
46655426#5,6877.9400000000005,4537.389999999999
46655426#7,6883.08,4476.6849999999995
46655426#8,6885.13,4434.885
46655426#9,6887.84,4404.005
46655427#0,7079.9400000000005,4300.955
46655427#1,7043.344999999999,4308.8
46655427#2,6993.34,4319.505
46655427#3,6923.349999999999,4336.77
467583420,6974.715,5198.955
467595729#0,5952.898571428572,4769.838571428571
467595978#0,6280.764999999999,4663.5
467595978#1,6236.603333333333,4674.2266666666665
467596276#0,6346.065,4665.365
467596276#1,6359.27,4704.395
467596276#2,6368.6900000000005,4731.5650000000005
467596276#3,6373.413333333333,4754.743333333333
467596276#4,6380.87,4795.943333333334
467596277,6328.935,4696.139999999999
467596342#0,6627.125714285714,3866.7628571428572
46875475#0,6415.08,1016.4300000000001
46876504#11,5430.046666666666,1499.5199999999998
46876504#13,5151.046666666666,1470.26
46876504#13-AddedOnRampEdge,5306.166666666667,1488.0133333333333
46876504#2,6511.165,1614.33
46876504#4,6240.246666666666,1585.6566666666665
46876504#4-AddedOnRampEdge,6420.616666666666,1606.7866666666666
46876504#5,6026.075,1564.81
46876504#5-AddedOffRampEdge,5961.54,1557.805
46876504#5-AddedOnRampEdge,6090.61,1571.815
46876504#6,5795.25,1540.295
46876504#6-AddedOffRampEdge,5626.795,1522.7849999999999
46876504#7,5511.975,1508.31
47120880#0,4466.57,5625.475
47120880#1,4464.425,5668.83
47120880#2,4448.847692307692,6138.445769230769
4853035#0,2961.8841666666667,653.2475000000001
4854228,2957.235,725.9583333333334
4854234,3640.2574999999997,1074.9
4854234-AddedOffRampEdge,3829.025,1150.595
4854235,4295.348571428572,1448.1299999999999
4854236,3944.025,1192.8675
4857045,5628.746666666666,1587.2141666666666
4857046,5651.636666666666,1540.8616666666667
4857047,5555.036875,1554.98
4857048,6299.74,1609.137
4857049,6170.98375,1643.8325
4857852#0,3178.46,4523.585
4857852#0-AddedOffRampEdge,3240.99,4508.86
4857852#1,3625.7211764705885,4070.8979411764703
4857853,3798.168333333333,2983.306666666667
4857854,3664.69,3728.6433333333334
4857855,4901.1925,1466.3475
486276925,5606.16,1397.935
491027863,4152.437333333333,1256.2286666666666
491027864#0,4036.6589999999997,1082.322
491027867#0,4544.58,1040.815
491027867#1,4549.13,998.22
491027868#0,4466.79,1032.03
491027868#1,4471.43,989.65
491027869#0,4281.085,1016.15
491027869#1,4285.82,975.77
491027870,4329.005,1009.6400000000001
491027871#0,4371.14,1025.325
491027871#1,4373.185,1006.905
491027871#2,4376.215,979.6700000000001
491027872#0,4980.9800000000005,1061.4433333333334
491027872#1,4799.8966666666665,1044.5733333333335
491027872#2,4588.99,1026.115
491027872#3,4509.43,1017.78
491027872#4,4423.005,1008.435
491027873#0,4965.485000000001,1018.44
491027873#1,4803.56,1001.3766666666667
491027873#2,4593.5650000000005,981.72
491027873#3,4513.9400000000005,973.605
491027873#4,4427.49,964.375
491027873#5,4335.165,954.365
491027873#6,4227.895,943.3199999999999
491027873#7,4099.545,929.77
491027873#8,3947.786,944.042
491027874#0,4157.025,999.8
491027874#1,4161.485,957.59
491027875,4095.3,971.59
491027876#0,4022.1225,1021.9325
491027876#2,4025.76,991.5
491027876#3,4027.5550000000003,971.74
491027876#4,4030.115,943.505
491027877#0,4303.79,1032.5700000000002
491027877#1,4218.885,1026.09
491027877#2,4091.15,1014.4949999999999
491027878#0,5010.782,1119.836
491027878#1,4795.29,1088.3400000000001
491027878#2,4584.505,1067.175
491027878#3,4504.755,1058.6399999999999
491027878#4,4418.32,1047.51
491027878#5,4357.9,1038.355
491027879#0,4929.246666666667,1125.5733333333335
491027879#2,4931.055,1079.7849999999999
491027879#3,4934.13,1035.7
491027880#0,4623.006666666667,1093.2133333333334
491027880#2,4626.05,1048.9499999999998
491027880#3,4630.5650000000005,1006.06
491081562,4573.18,1695.22
491081563,4510.5475,1729.935
491081564#0,4548.775,1624.3775
491081564#2,4618.799999999999,1665.08
491081565#0,4351.676666666667,1581.9216666666669
491081566#0,4404.844999999999,1626.795
491081566#1,4411.123333333334,1581.4733333333334
491081617,4983.4075,1620.365
491081618#0,4983.4075,1620.365
491081619#1,5234.49,1621.1314285714286
491081620,5409.47,1653.8899999999999
491081621#0,5303.59,1656.86
491081621#1,5423.908,1738.1209999999999
491301432#0,4748.526,1683.264
491301432#1,4787.1125,1682.1325
491480910,4199.719999999999,1780.0700000000002
491480912#0,4194.0650000000005,1921.95
491480912#1,4190.16,1957.71
491480913#0,4208.165,1908.12
491480913#1,4141.425,1901.275
491480914,4135.348333333333,1930.1783333333333
491480915#0,4008.39,1902.1
491480915#1,4005.375,1926.7150000000001
491480917#0,4091.16,1872.9399999999998
491480917#2,4088.5699999999997,1908.4650000000001
491480917#3,4066.972,1925.58
491480918,4179.4349999999995,2120.44
491480919,4182.465,2089.885
491480920,4150.575,2084.925
491480921,4116.63,2111.764
491480922,4029.17,2100.8366666666666
491480923,4031.736666666666,2072.6433333333334
491480924#0,4074.5325000000003,2159.26
491480924#2,4076.5550000000003,2123.36
491480924#4,4074.476666666667,2092.23
491480924#5,4070.263333333334,2065.3233333333333
491480924#6,4065.49,2032.6799999999998
491480925#0,4030.0150000000003,2045.865
491480925#1,4123.755,2055.8050000000003
491480925#2,4193.71,2062.4449999999997
491480926#0,3993.17,2018.4733333333334
491480926#2,3991.675,2055.8599999999997
491480926#3,3988.96,2082.23
491480926#4,4007.3650000000002,2121.9775
491480926#5,4145.375,2138.3450000000003
491480926#7,4172.965,2103.42
491480926#9,4176.135,2075.065
491489453#0,3932.77,1952.6166666666668
491489458#0,3865.4025,1964.5425
491489458#2,3872.0620000000004,1908.95
491489464,3864.3424999999997,2031.83
491489465#0,3929.566666666667,2013.25
491489465#2,3926.505,2056.2799999999997
491489465#3,3902.695,2103.8625
491489466,3889.0,2066.045
491489467,3826.05,2080.535
491489468#0,3823.9839999999995,2110.02
491489468#2,3849.5950000000003,2097.355
491489468#3,3851.765,2074.24
491489468#4,3838.2899999999995,2056.93
493168930#0,4616.929999999999,2338.7033333333334
493168931#0,4648.42,2329.415
493168931#1,4656.766666666666,2373.133333333333
497835468#0,3601.7999999999997,4746.75
497835468#2,3592.43,4703.48
497835468#3,3587.455,4677.58
497838866,3334.4300000000003,4635.5650000000005
497838880#0,3496.595,5039.345
497838882,3561.8199999999997,4690.945
497838883,3446.64,5067.605
50877021#1,4077.17,5324.385
50877021#11,3732.725,5307.755
50877021#12,3674.7349999999997,5304.775
50877021#13,3582.6966666666667,5300.426666666666
50877021#15,3527.646666666667,5300.693333333334
50877021#17,3466.355,5305.84
50877021#18,3425.475,5309.485000000001
50877021#19,3345.762,5315.13
50877021#2,4017.4,5321.24
50877021#21,3293.73,5313.093333333333
50877021#23,3233.693333333333,5302.076666666667
50877021#25,3158.816666666667,5289.308333333333
50877021#3,3972.95,5319.24
50877021#4,3935.265,5317.25
50877021#5,3895.73,5315.02
50877021#6,3887.0,5314.5650000000005
50877021#7,3842.5066666666667,5312.4766666666665
50877021#9,3783.0433333333335,5309.8966666666665
512980039#0,4698.59,5586.376666666666
512982594#0,4671.956666666666,5419.426666666666
512985100#0,4683.38,5122.523999999999
513070892,4731.906666666667,4215.683333333333
514248484#0,5617.02,4427.543333333334
514340976#0,5631.165,4626.6425
514346386,5698.74,4980.85
514354293,5714.78,5592.725
517046027#0,3275.308,3649.19
517046027#1,3322.26,3643.135
517046027#2,3403.594,3642.584
517046814#1,3462.556666666667,4761.240000000001
517046814#3,3427.1766666666667,4760.66
517046814#5,3342.1949999999997,4760.389999999999
517046814#6,3189.375,4754.765
517046814#7,2934.5566666666664,4747.5599999999995
528899353#1,3651.7000000000003,3513.683333333333
528899353#2,3647.056666666667,3582.89
528899354#1,3437.28375,3258.84875
528899355#0,4022.8450000000003,3312.37
528899355#1,4045.2875,3274.15
528899356#0,3524.9839999999995,3192.254
528899356#3,3535.1099999999997,3115.775
528899357,3493.4159999999997,3331.726
528899358#0,4125.546666666666,3263.4933333333333
528899358#1,4069.42,3254.903333333333
528899358#2,4024.93,3254.3771428571426
528899358#3,3989.34,3265.273333333333
528899358#4,3984.2475,3325.23
528899359#1,3592.186,3338.5379999999996
545585643#0,7056.677142857143,3750.1085714285714
545585643#10,7085.48,4135.9400000000005
545585643#11,7090.055,4194.030000000001
545585643#12,7096.335,4266.8150000000005
545585643#3,7064.183999999999,3885.7940000000003
545585643#7,7073.836666666667,3997.183333333333
545585643#9,7081.65,4089.94
558512771#0,5024.673333333333,4173.683333333333
562263217,4086.2200000000003,4166.18
566057084,7036.3150000000005,3698.9525000000003
566057085#1,6818.983333333334,3689.9166666666665
566057086,6983.075000000001,3667.0383333333334
574211699#0,4144.034666666667,2553.2006666666666
574211699#0-AddedOffRampEdge,4007.915,2807.135
574211699#1,3651.0241772151894,3927.3462025316453
574211700#0,4410.541851851852,1448.3077777777778
574211700#1,4849.543,1496.602
577567019#0,3641.195,767.765
577567024,3391.915,957.79
58209110#1,5045.3375,4802.84
58209110#4,5035.235,4677.2425
58209110#5,4818.8875,4621.26
58209112#0,4591.62,4619.046666666666
58209112#2,4421.3099999999995,4594.74
58209112#3,4300.473333333333,4578.496666666667
58209114#0,4971.036666666667,3899.7233333333334
58209114#2,4968.88,4023.6625
58209114#5,4967.8724999999995,4097.1224999999995
58209117#0,4772.326666666667,4748.943333333334
58209119#0,4880.544666666667,4398.346666666666
58209119#10,4498.05,4391.17
58209119#12,4409.12,4403.145
58209119#13,4342.225,4412.04
58209119#14,4271.585,4421.700000000001
58209119#15,4203.719999999999,4433.135
58209119#16,4148.25,4444.08
58209119#17,4083.9660000000003,4457.852
58209119#2,4764.505,4394.543333333334
58209119#3,4723.302,4393.268
58209119#4,4690.572,4392.324
58209119#7,4598.79,4388.6475
58672754#0,6889.45,3929.105
58672754#1,6891.08,3882.84
58672754#2,6893.37,3842.84
58672754#3,6895.115,3790.995
58672754#4,6898.676666666666,3734.1200000000003
58672755#0,7051.71,3936.515
58672755#1,7015.055,3938.81
58672755#13,6611.253999999999,3991.054
58672755#15,6572.629999999999,4012.75
58672755#2,6963.3125,3941.04
58672755#4,6909.24,3948.615
58672755#5,6860.4349999999995,3956.355
58672755#6,6785.825000000001,3969.125
58672755#7,6731.72,3976.785
58672755#9,6663.405,3985.9883333333332
58672759#0,6885.275,3858.69
58672759#1,6871.475,3860.59
58672759#2,6850.595,3863.6
58672759#3,6826.495,3865.46
58672759#5,6745.84,3878.255
58672779,6870.505,4898.139999999999
59262035#0,4653.196666666667,4762.306666666666
59262035#2,4660.186666666667,4658.42
59262035#4,4663.67,4614.5025
593556893#0,6207.364,4276.646
593573093#0,6237.436666666666,3938.64
593573094#0,6219.9800000000005,3938.866666666667
593573101,6297.93,4202.255
593573102,6285.23,4174.17
593611539,6260.225,4301.465
593611540,6293.245,4286.285
593611541,6187.156666666667,4332.4366666666665
593611542#0,6396.845,4254.635
593611542#1,6383.0599999999995,4226.59
593611543#0,6459.51,4233.205
593611543#2,6451.03,4209.395
593611543#3,6443.965,4190.305
593611544,6488.8,4208.92
593611545,6480.58,4187.889999999999
593611546#0,6434.78,4224.5599999999995
593611546#1,6404.98,4238.855
593611547,6419.24,4245.055
593611548,6538.31,4189.213333333333
593611549#0,6597.806666666666,4147.076666666667
593611588,6453.685,4085.9750000000004
593649673,6249.745,4324.745000000001
593785893,6322.195,4261.5599999999995
593785895,6366.335,4239.825000000001
593967328,5662.153333333333,4271.34
593967329#0,5749.13,4244.943333333334
594200311#0,6094.303333333333,4319.793333333334
61184931#0,3652.88,3002.976
61184933#1,3807.772,3007.792
61184933#3,3662.5825,2992.3675
61184936,3506.472,2992.648
61185358#0,3497.768,3338.63
616221097,3259.84,4385.23
616223074,3181.482,4335.254
616223075#0,3156.375,4331.1
616223075#1,3178.1400000000003,4323.27
616223075#2,3198.596666666667,4317.626666666667
616560934#0,6531.053333333333,4629.116666666667
616560934#2,6603.528,4726.627
616560935,6597.95,4595.5650000000005
616560952,6844.055,4820.55
616560955#0,6929.645,5480.535
616560955#1,6934.955,5517.5
616560955#10,6956.392857142857,5827.409999999999
616560955#2,6940.005,5563.165
616560955#5,6947.525,5614.875
616560955#7,6951.82,5652.035
616560955#8,6955.385,5698.775
616560955#9,6957.605,5748.530000000001
620598928#0,3475.1375,1461.4225000000001
620598928#2,3481.168,1414.048
620598928#4,3633.357391304348,1427.7386956521739
620598933#0,3543.0559090909087,1400.3522727272727
620598943,3476.2183333333337,1410.2675
620598967,3484.69,1397.88
620764067#0,6692.114,4128.676
620764067#2,6729.925,4135.15
620764067#3,6746.17,4132.93
620764068,6724.606,4157.098
620764069,6735.305,4154.505
620764081#0,6012.005,4512.485000000001
620764081#1,5993.475,4483.51
620764082#0,6022.26,4507.389999999999
620764082#1,5995.973333333332,4475.7733333333335
620764083,6047.365,4487.469999999999
620764084,6086.0,4402.525
620764085,6021.259999999999,4439.7
620764095,6287.363333333334,4629.666666666667
620764096#0,6410.0233333333335,4605.88
620764096#1,6403.035,4579.6900000000005
621228856#0,3976.5266666666666,1706.0266666666666
621967042#0,3387.08,1471.77
621967045#0,3383.4966666666664,1470.6933333333334
621967050#0,3366.3975,1448.440625
621967054#1,3385.3720000000003,1453.9479999999999
621967054#3,3409.545789473684,1452.9689473684211
621967056#0,3367.2395238095237,1451.7395238095237
623362974#0,3555.77,1950.5500000000002
623362974#1,3545.48,1949.385
623362974#2,3482.47,1938.99
623362976#0,3555.7941666666666,1895.47
623362978#0,3353.51,1924.59
638048069#0,6010.03,1435.6499999999999
638577586,5586.925,1401.445
638577587,5587.2266666666665,1419.3799999999999
638947907,6112.885,1466.1100000000001
638947908#0,6204.0525,1475.8225
638947909#0,6339.426666666666,1511.42
638947910#0,6376.0199999999995,1515.3266666666666
639267166#0,5665.296666666666,1397.29
639267170#0,5817.706666666666,1414.8533333333332
639267174#0,5948.263333333333,1429.0933333333332
639267176#0,5740.363333333334,1406.5833333333333
639267177#0,5859.163333333333,1419.5866666666668
639916005#0,7022.73125,3556.58875
639916005#1,6928.414285714286,2620.378571428572
639916005#2,6838.6224999999995,2339.3325
639916006#1,6807.696666666667,2270.773333333333
639916006#2,6828.139999999999,2186.346666666667
639916006#3,6909.1849999999995,2114.9700000000003
639916007,6866.849999999999,2086.36
639916008,6907.4766666666665,2008.2766666666666
639916009,6929.08,2230.29125
639916010#0,6883.91,2314.575
639916010#1,6862.613333333334,2253.036666666667
639916010#2,6817.4,2231.825
639916011,6829.259999999999,2268.6366666666668
639916012#0,6713.27,2187.265
639916012#1,6778.13,2266.023333333333
639916013#0,6676.9974999999995,2171.15
